price,volume,time,timestamp,type,order_type,trade_id
103850.0,0.000207,2025-05-14 05:09:16,1747199356.3454893,sell,market,83034929
103850.1,9.487e-05,2025-05-14 05:09:28,1747199368.7502403,buy,limit,83034930
103850.0,0.000235,2025-05-14 05:09:39,1747199379.2155774,sell,market,83034931
103850.1,1.897e-05,2025-05-14 05:09:59,1747199399.0403078,buy,limit,83034932
103850.0,0.00011569,2025-05-14 05:10:00,1747199400.4892285,sell,market,83034933
103850.0,0.04814636,2025-05-14 05:10:12,1747199412.0195882,sell,limit,83034934
103850.0,0.002526,2025-05-14 05:10:21,1747199421.963455,sell,market,83034935
103850.0,0.030031,2025-05-14 05:10:35,1747199435.4750028,sell,market,83034936
103850.1,0.00047435,2025-05-14 05:10:36,1747199436.0390937,buy,limit,83034937
103850.1,0.00093944,2025-05-14 05:10:42,1747199442.3384676,buy,limit,83034938
103850.0,0.0001,2025-05-14 05:10:42,1747199442.3415325,sell,limit,83034940
103850.0,0.15482994,2025-05-14 05:10:42,1747199442.3415325,sell,limit,83034939
103850.0,9.629e-05,2025-05-14 05:10:42,1747199442.3415325,sell,limit,83034944
103850.0,0.02,2025-05-14 05:10:42,1747199442.3415325,sell,limit,83034943
103850.0,9.629e-05,2025-05-14 05:10:42,1747199442.3415325,sell,limit,83034942
103850.0,0.001,2025-05-14 05:10:42,1747199442.3415325,sell,limit,83034941
103850.0,0.00177178,2025-05-14 05:10:42,1747199442.3415325,sell,limit,83034946
103850.0,0.00481463,2025-05-14 05:10:42,1747199442.3415325,sell,limit,83034945
103850.0,0.00770546,2025-05-14 05:10:42,1747199442.3415325,sell,limit,83034947
103800.5,2.387e-05,2025-05-14 05:10:48,1747199448.4454293,sell,market,83034956
103829.0,0.0001,2025-05-14 05:10:48,1747199448.4454293,sell,market,83034950
103829.0,0.00385354,2025-05-14 05:10:48,1747199448.4454293,sell,market,83034949
103829.0,5.056e-05,2025-05-14 05:10:48,1747199448.4454293,sell,market,83034948
103800.5,0.00824013,2025-05-14 05:10:48,1747199448.4454293,sell,market,83034955
103801.0,0.00129218,2025-05-14 05:10:48,1747199448.4454293,sell,market,83034954
103807.0,5.057e-05,2025-05-14 05:10:48,1747199448.4454293,sell,market,83034953
103818.0,5.056e-05,2025-05-14 05:10:48,1747199448.4454293,sell,market,83034952
103829.0,0.001,2025-05-14 05:10:48,1747199448.4454293,sell,market,83034951
103800.5,0.00108613,2025-05-14 05:11:05,1747199465.6769257,sell,limit,83034957
103800.5,0.00013597,2025-05-14 05:11:05,1747199465.6769257,sell,limit,83034960
103800.5,0.00019267,2025-05-14 05:11:05,1747199465.6769257,sell,limit,83034959
103800.5,0.00027,2025-05-14 05:11:05,1747199465.6769257,sell,limit,83034958
103800.6,0.00094915,2025-05-14 05:11:40,1747199500.0408175,buy,limit,83034961
103800.5,0.00036559,2025-05-14 05:11:57,1747199517.7861478,sell,market,83034964
103800.5,0.0001,2025-05-14 05:11:57,1747199517.7861478,sell,market,83034963
103800.5,0.00179141,2025-05-14 05:11:57,1747199517.7861478,sell,market,83034962
103800.5,0.000128,2025-05-14 05:12:21,1747199541.1238122,sell,market,83034965
103800.6,0.00187978,2025-05-14 05:12:40,1747199560.6067576,buy,limit,83034966
103800.5,0.000193,2025-05-14 05:12:40,1747199560.7402864,sell,market,83034967
103800.5,0.000239,2025-05-14 05:12:47,1747199567.458042,sell,market,83034968
103800.6,0.00044992,2025-05-14 05:13:17,1747199597.9464636,buy,limit,83034969
103800.5,0.00129414,2025-05-14 05:13:27,1747199607.9452384,sell,limit,83034972
103800.5,0.001,2025-05-14 05:13:27,1747199607.9452384,sell,limit,83034971
103800.5,0.00734441,2025-05-14 05:13:27,1747199607.9452384,sell,limit,83034970
103800.6,0.00094915,2025-05-14 05:13:43,1747199623.0378904,buy,limit,83034973
103800.6,0.00018213,2025-05-14 05:13:43,1747199623.8083773,buy,limit,83034974
103800.6,0.00939888,2025-05-14 05:14:01,1747199641.7954197,buy,limit,83034975
103800.6,0.00192147,2025-05-14 05:14:17,1747199657.068956,buy,market,83034976
103800.6,0.1,2025-05-14 05:14:21,1747199661.9419203,buy,market,83034977
103800.5,0.00067671,2025-05-14 05:14:34,1747199674.6743488,sell,limit,83034979
103800.5,6.586e-05,2025-05-14 05:14:34,1747199674.6743488,sell,limit,83034978
103800.6,0.01409833,2025-05-14 05:14:44,1747199684.4243932,buy,limit,83034980
103800.5,0.00024,2025-05-14 05:15:02,1747199702.5965748,sell,market,83034986
103800.5,0.00019,2025-05-14 05:15:02,1747199702.5965748,sell,market,83034985
103800.5,0.00013,2025-05-14 05:15:02,1747199702.5965748,sell,market,83034984
103800.5,0.00036,2025-05-14 05:15:02,1747199702.5965748,sell,market,83034983
103800.5,0.00664502,2025-05-14 05:15:02,1747199702.5965748,sell,market,83034987
103800.5,0.0001,2025-05-14 05:15:02,1747199702.5965748,sell,market,83034982
103800.5,0.00028698,2025-05-14 05:15:02,1747199702.5965748,sell,market,83034981
103800.6,0.00090229,2025-05-14 05:15:09,1747199709.2510042,buy,limit,83034988
103800.6,0.00118644,2025-05-14 05:15:31,1747199731.0317335,buy,limit,83034989
103800.6,0.00094915,2025-05-14 05:15:54,1747199754.052153,buy,limit,83034990
103800.6,0.22116057,2025-05-14 05:16:00,1747199760.2338693,buy,market,83034991
103800.5,0.000666,2025-05-14 05:16:01,1747199761.110302,sell,market,83034992
103800.6,9.027e-05,2025-05-14 05:16:11,1747199771.611863,buy,limit,83034993
103800.5,0.000966,2025-05-14 05:16:11,1747199771.7244058,sell,limit,83034994
103800.5,0.00036298,2025-05-14 05:16:44,1747199804.8677752,sell,limit,83034995
103800.5,0.001,2025-05-14 05:16:44,1747199804.8677752,sell,limit,83034996
103800.5,0.00046527,2025-05-14 05:16:44,1747199804.8677752,sell,limit,83034998
103800.5,7e-05,2025-05-14 05:16:44,1747199804.8677752,sell,limit,83034997
103800.6,0.00072136,2025-05-14 05:17:01,1747199821.4353101,buy,limit,83034999
103800.6,0.00063971,2025-05-14 05:17:49,1747199869.0858507,buy,market,83035000
103800.6,0.00432816,2025-05-14 05:17:49,1747199869.8099487,buy,limit,83035001
103800.6,0.00492974,2025-05-14 05:17:49,1747199869.8099487,buy,limit,83035002
103800.6,0.01217726,2025-05-14 05:17:53,1747199873.6630998,buy,limit,83035003
103800.6,0.00072274,2025-05-14 05:17:53,1747199873.6631,buy,limit,83035004
103800.6,0.00725974,2025-05-14 05:17:55,1747199875.2050836,buy,limit,83035005
103800.6,0.00994026,2025-05-14 05:17:55,1747199875.2050836,buy,limit,83035006
103800.6,0.00805974,2025-05-14 05:17:56,1747199876.15345,buy,limit,83035007
103800.6,0.00456793,2025-05-14 05:17:56,1747199876.15345,buy,limit,83035008
103800.6,0.00798288,2025-05-14 05:17:56,1747199876.15345,buy,limit,83035009
103809.8,0.00228395,2025-05-14 05:18:06,1747199886.7575853,buy,limit,83035010
103809.8,0.0041055,2025-05-14 05:18:06,1747199886.7575853,buy,limit,83035011
103809.7,9.19e-05,2025-05-14 05:18:16,1747199896.3748114,sell,market,83035012
103809.7,0.00516772,2025-05-14 05:18:16,1747199896.3748114,sell,market,83035013
103809.8,0.00114198,2025-05-14 05:18:27,1747199907.821463,buy,limit,83035015
103809.8,0.00878134,2025-05-14 05:18:27,1747199907.821463,buy,limit,83035016
103809.8,0.00387668,2025-05-14 05:18:27,1747199907.821463,buy,limit,83035014
103809.8,0.0138,2025-05-14 05:18:28,1747199908.8196473,buy,limit,83035017
103809.8,0.0172,2025-05-14 05:18:42,1747199922.1530244,buy,limit,83035018
103809.8,0.00196091,2025-05-14 05:18:48,1747199928.0450022,buy,limit,83035019
103809.7,0.00021833,2025-05-14 05:18:48,1747199928.6269867,sell,limit,83035020
103809.8,0.0172,2025-05-14 05:18:53,1747199933.801317,buy,limit,83035021
103809.7,0.00037658,2025-05-14 05:18:59,1747199939.0939763,sell,limit,83035022
103809.8,0.0963,2025-05-14 05:19:05,1747199945.5051837,buy,limit,83035023
103809.8,0.0129,2025-05-14 05:19:06,1747199946.4436436,buy,limit,83035024
103809.8,0.02835852,2025-05-14 05:19:08,1747199948.247083,buy,limit,83035025
103809.7,0.00148515,2025-05-14 05:19:08,1747199948.9029226,sell,limit,83035026
103809.8,5.25e-05,2025-05-14 05:19:16,1747199956.1733668,buy,market,83035027
103809.8,0.00263418,2025-05-14 05:19:18,1747199958.0003963,buy,limit,83035028
103809.8,0.0143,2025-05-14 05:19:18,1747199958.4511476,buy,limit,83035029
103809.8,0.00225901,2025-05-14 05:19:26,1747199966.8151815,buy,limit,83035030
103809.8,0.0013,2025-05-14 05:19:29,1747199969.971468,buy,limit,83035031
103809.7,0.00542244,2025-05-14 05:19:54,1747199994.7521954,sell,market,83035032
103809.7,0.0001,2025-05-14 05:19:54,1747199994.7521954,sell,market,83035033
103809.7,0.001,2025-05-14 05:19:54,1747199994.7521954,sell,market,83035034
103800.5,0.00044,2025-05-14 05:19:54,1747199994.7521956,sell,market,83035041
103800.0,0.02312138,2025-05-14 05:19:54,1747199994.7521956,sell,market,83035042
103800.5,0.00732,2025-05-14 05:19:54,1747199994.7521956,sell,market,83035037
103800.5,0.00024,2025-05-14 05:19:54,1747199994.7521956,sell,market,83035038
103809.7,0.00024082,2025-05-14 05:19:54,1747199994.7521956,sell,market,83035035
103809.7,0.00938124,2025-05-14 05:19:54,1747199994.7521956,sell,market,83035036
103800.5,0.00067,2025-05-14 05:19:54,1747199994.7521956,sell,market,83035039
103800.5,0.00096,2025-05-14 05:19:54,1747199994.7521956,sell,market,83035040
103796.0,5.057e-05,2025-05-14 05:19:54,1747199994.7521956,sell,market,83035043
103789.3,8.974e-05,2025-05-14 05:19:54,1747199994.7521956,sell,market,83035044
103789.2,0.135,2025-05-14 05:19:54,1747199994.7521956,sell,market,83035045
103785.0,5.058e-05,2025-05-14 05:19:54,1747199994.7521956,sell,market,83035046
103785.0,0.03509665,2025-05-14 05:19:54,1747199994.7521956,sell,market,83035047
103787.3,4.794e-05,2025-05-14 05:19:57,1747199997.0392618,buy,limit,83035048
103787.3,0.0002866,2025-05-14 05:19:57,1747199997.5971727,buy,market,83035049
103787.2,0.00145705,2025-05-14 05:20:02,1747200002.3252685,sell,limit,83035050
103787.3,0.00110283,2025-05-14 05:20:02,1747200002.5054867,buy,market,83035051
103787.2,0.001051,2025-05-14 05:20:09,1747200009.9322398,sell,limit,83035052
103787.2,0.00364188,2025-05-14 05:20:11,1747200011.4620554,sell,limit,83035057
103787.2,0.0001,2025-05-14 05:20:11,1747200011.4620554,sell,limit,83035055
103787.2,8.499e-05,2025-05-14 05:20:11,1747200011.4620554,sell,limit,83035054
103787.2,0.00191713,2025-05-14 05:20:11,1747200011.4620554,sell,limit,83035053
103787.2,0.001,2025-05-14 05:20:11,1747200011.4620554,sell,limit,83035056
103787.3,0.00010162,2025-05-14 05:20:18,1747200018.9788504,buy,market,83035058
103787.9,0.01434831,2025-05-14 05:20:20,1747200020.3922822,buy,limit,83035060
103787.3,0.00318059,2025-05-14 05:20:20,1747200020.3922822,buy,limit,83035059
103787.8,0.00010385,2025-05-14 05:20:24,1747200024.3866155,sell,limit,83035061
103787.9,0.0036,2025-05-14 05:20:34,1747200034.1069586,buy,limit,83035062
103787.9,0.04817517,2025-05-14 05:20:43,1747200043.8329713,buy,market,83035063
103787.9,0.00026448,2025-05-14 05:20:52,1747200052.7312622,buy,market,83035064
103787.9,0.01513355,2025-05-14 05:21:25,1747200085.017791,buy,market,83035065
103787.9,0.00056,2025-05-14 05:21:50,1747200110.4293394,buy,market,83035066
103787.9,0.0129,2025-05-14 05:21:53,1747200113.6436286,buy,limit,83035067
103787.9,0.0144,2025-05-14 05:21:54,1747200114.967314,buy,limit,83035068
103787.9,0.00033555,2025-05-14 05:21:55,1747200115.0406566,buy,limit,83035069
103787.9,0.0172,2025-05-14 05:21:55,1747200115.879256,buy,limit,83035070
103787.9,0.00385369,2025-05-14 05:22:01,1747200121.3861635,buy,market,83035071
103799.8,0.00187772,2025-05-14 05:22:01,1747200121.3861635,buy,market,83035073
103795.9,5.058e-05,2025-05-14 05:22:01,1747200121.3861635,buy,market,83035072
103799.8,0.0018,2025-05-14 05:22:07,1747200127.6838903,buy,limit,83035074
103799.7,9.633e-05,2025-05-14 05:22:19,1747200139.1831534,sell,limit,83035075
103799.7,0.00208042,2025-05-14 05:22:19,1747200139.1831534,sell,limit,83035076
103799.8,0.00012685,2025-05-14 05:22:19,1747200139.243354,buy,limit,83035077
103800.5,0.00200363,2025-05-14 05:22:20,1747200140.0342798,buy,limit,83035079
103809.8,0.03647839,2025-05-14 05:22:20,1747200140.0342798,buy,limit,83035081
103807.0,5.057e-05,2025-05-14 05:22:20,1747200140.0342798,buy,limit,83035080
103800.5,0.00963,2025-05-14 05:22:20,1747200140.0342798,buy,limit,83035078
103809.8,0.00452087,2025-05-14 05:22:27,1747200147.7666197,buy,limit,83035082
103809.8,0.00058362,2025-05-14 05:22:28,1747200148.7959657,buy,market,83035083
103809.8,0.00077315,2025-05-14 05:22:29,1747200149.6925871,buy,limit,83035084
103809.8,9.491e-05,2025-05-14 05:22:37,1747200157.034386,buy,limit,83035085
103809.8,0.0143,2025-05-14 05:22:51,1747200171.4224303,buy,limit,83035086
103809.8,0.0143,2025-05-14 05:23:03,1747200183.482291,buy,limit,83035087
103809.8,0.0143,2025-05-14 05:23:15,1747200195.1775389,buy,limit,83035088
103809.8,0.0143,2025-05-14 05:23:15,1747200195.9624577,buy,limit,83035089
103809.8,0.0129,2025-05-14 05:23:16,1747200196.7166822,buy,limit,83035090
103809.8,0.0045,2025-05-14 05:23:27,1747200207.7562506,buy,limit,83035091
103809.8,0.0004,2025-05-14 05:23:39,1747200219.5549822,buy,limit,83035092
103809.8,0.00028087,2025-05-14 05:23:48,1747200228.8401632,buy,limit,83035093
103809.8,0.00094906,2025-05-14 05:24:01,1747200241.5451243,buy,limit,83035094
103809.8,0.00031635,2025-05-14 05:24:22,1747200262.4022522,buy,market,83035095
103809.8,0.0963,2025-05-14 05:24:23,1747200263.6241853,buy,limit,83035096
103809.8,0.0009053,2025-05-14 05:24:24,1747200264.3040423,buy,limit,83035097
103809.8,0.0129,2025-05-14 05:24:24,1747200264.6684616,buy,limit,83035098
103809.8,0.01358693,2025-05-14 05:25:04,1747200304.3099725,buy,market,83035099
103809.8,0.00452046,2025-05-14 05:25:50,1747200350.2018561,buy,limit,83035100
103809.8,0.00093981,2025-05-14 05:25:58,1747200358.5735736,buy,limit,83035101
103809.8,0.04792538,2025-05-14 05:26:03,1747200363.6291056,buy,limit,83035102
103809.8,0.01608596,2025-05-14 05:26:06,1747200366.600743,buy,market,83035103
103809.8,4.699e-05,2025-05-14 05:27:24,1747200444.192232,buy,limit,83035104
103809.8,0.00090221,2025-05-14 05:27:38,1747200458.0731924,buy,limit,83035105
103809.7,0.00089172,2025-05-14 05:27:40,1747200460.0123107,sell,limit,83035106
103809.7,0.00148108,2025-05-14 05:27:40,1747200460.488164,sell,limit,83035107
103809.7,0.00960892,2025-05-14 05:27:51,1747200471.2501955,sell,limit,83035113
103809.7,0.0009633,2025-05-14 05:27:51,1747200471.2501955,sell,limit,83035111
103809.7,0.00045641,2025-05-14 05:27:51,1747200471.2501955,sell,limit,83035112
103809.7,0.0001,2025-05-14 05:27:51,1747200471.2501955,sell,limit,83035110
103809.7,0.001,2025-05-14 05:27:51,1747200471.2501955,sell,limit,83035109
103809.7,0.00433144,2025-05-14 05:27:51,1747200471.2501955,sell,limit,83035108
103809.7,0.0015837,2025-05-14 05:27:51,1747200471.2501955,sell,limit,83035114
103809.7,0.000144,2025-05-14 05:28:09,1747200489.7311363,sell,limit,83035115
103809.8,0.00014236,2025-05-14 05:28:22,1747200502.036597,buy,limit,83035116
103809.7,0.0015,2025-05-14 05:28:27,1747200507.5202048,sell,limit,83035117
103809.8,0.0006308,2025-05-14 05:29:05,1747200545.0276988,buy,limit,83035118
103809.8,0.001,2025-05-14 05:29:18,1747200558.1826985,buy,market,83035119
103809.7,0.05244927,2025-05-14 05:29:31,1747200571.6616096,sell,market,83035124
103809.7,0.00335212,2025-05-14 05:29:31,1747200571.6616096,sell,market,83035121
103809.7,0.001,2025-05-14 05:29:31,1747200571.6616096,sell,market,83035123
103809.7,0.0001,2025-05-14 05:29:31,1747200571.6616096,sell,market,83035122
103809.7,0.00089667,2025-05-14 05:29:31,1747200571.6616096,sell,market,83035120
103809.8,5e-05,2025-05-14 05:29:38,1747200578.3714495,buy,market,83035125
103809.7,0.0002,2025-05-14 05:29:55,1747200595.1901433,sell,market,83035126
103809.8,0.00015,2025-05-14 05:30:00,1747200600.0476067,buy,limit,83035127
103809.8,1.039e-05,2025-05-14 05:30:04,1747200604.2394443,buy,limit,83035128
103809.8,0.00043685,2025-05-14 05:30:14,1747200614.598865,buy,market,83035129
103809.8,0.00026359,2025-05-14 05:30:20,1747200620.6326752,buy,limit,83035130
103809.7,0.0001,2025-05-14 05:30:38,1747200638.0454936,sell,limit,83035133
103808.2,0.0346986,2025-05-14 05:30:38,1747200638.0454936,sell,limit,83035135
103809.7,0.00167605,2025-05-14 05:30:38,1747200638.0454936,sell,limit,83035132
103809.7,0.75959582,2025-05-14 05:30:38,1747200638.0454936,sell,limit,83035131
103809.7,0.001,2025-05-14 05:30:38,1747200638.0454936,sell,limit,83035134
103800.5,0.00037,2025-05-14 05:30:55,1747200655.9745758,sell,market,83035137
103800.5,0.00963,2025-05-14 05:30:55,1747200655.9745758,sell,market,83035136
103800.5,0.00014439,2025-05-14 05:31:02,1747200662.9754653,sell,limit,83035138
103800.6,5e-05,2025-05-14 05:31:23,1747200683.9270954,buy,market,83035139
103800.6,0.00191737,2025-05-14 05:31:25,1747200685.5670435,buy,limit,83035140
103800.6,0.00010597,2025-05-14 05:31:49,1747200709.7469287,buy,market,83035141
103800.6,0.00044992,2025-05-14 05:31:52,1747200712.5226674,buy,limit,83035142
103800.5,0.00019749,2025-05-14 05:31:53,1747200713.7847877,sell,limit,83035143
103800.6,0.00018983,2025-05-14 05:32:02,1747200722.0368938,buy,limit,83035144
103800.6,3.797e-05,2025-05-14 05:32:08,1747200728.0402083,buy,limit,83035145
103800.6,0.00018798,2025-05-14 05:32:12,1747200732.1756911,buy,limit,83035146
103800.5,0.00963,2025-05-14 05:32:28,1747200748.1025715,sell,limit,83035150
103800.5,0.001,2025-05-14 05:32:28,1747200748.1025715,sell,limit,83035149
103800.5,0.00012625,2025-05-14 05:32:28,1747200748.1025715,sell,limit,83035147
103800.5,0.0001,2025-05-14 05:32:28,1747200748.1025715,sell,limit,83035148
103800.5,0.00096338,2025-05-14 05:32:28,1747200748.1025715,sell,limit,83035151
103796.0,5.057e-05,2025-05-14 05:32:28,1747200748.1025715,sell,limit,83035152
103789.0,0.00097795,2025-05-14 05:32:29,1747200749.4987636,sell,limit,83035153
103789.1,0.0009633,2025-05-14 05:32:49,1747200769.6198082,buy,limit,83035154
103789.1,0.00939993,2025-05-14 05:32:59,1747200779.5856407,buy,limit,83035155
103789.0,0.00161508,2025-05-14 05:33:02,1747200782.3953779,sell,limit,83035156
103789.0,9.637e-05,2025-05-14 05:33:03,1747200783.503908,sell,limit,83035157
103785.0,5.058e-05,2025-05-14 05:33:03,1747200783.5062537,sell,limit,83035163
103789.0,0.001,2025-05-14 05:33:03,1747200783.5062537,sell,limit,83035161
103788.9,0.0001,2025-05-14 05:33:03,1747200783.5062537,sell,limit,83035162
103789.0,0.00041916,2025-05-14 05:33:03,1747200783.5062537,sell,limit,83035159
103789.0,0.0001,2025-05-14 05:33:03,1747200783.5062537,sell,limit,83035160
103789.0,0.0262106,2025-05-14 05:33:03,1747200783.5062537,sell,limit,83035158
103774.0,5.059e-05,2025-05-14 05:33:03,1747200783.5094893,sell,limit,83035164
103763.1,0.05265427,2025-05-14 05:33:03,1747200783.6774664,buy,limit,83035165
103763.1,0.0142,2025-05-14 05:33:03,1747200783.893173,buy,limit,83035166
103763.1,0.00018805,2025-05-14 05:33:32,1747200812.7197835,buy,limit,83035167
103763.1,0.00047947,2025-05-14 05:34:17,1747200857.8255117,buy,limit,83035168
103763.1,0.00041734,2025-05-14 05:34:25,1747200865.2903626,buy,market,83035169
103763.1,0.00607003,2025-05-14 05:35:03,1747200903.2201617,buy,market,83035170
103763.1,0.00042122,2025-05-14 05:35:15,1747200915.519945,buy,limit,83035171
103763.1,0.01320333,2025-05-14 05:35:23,1747200923.6560397,buy,limit,83035173
103763.1,0.00749667,2025-05-14 05:35:23,1747200923.6560397,buy,limit,83035172
103763.1,0.00374833,2025-05-14 05:35:25,1747200925.2799516,buy,limit,83035175
103763.1,0.00141867,2025-05-14 05:35:25,1747200925.2799516,buy,limit,83035174
103767.4,0.000233,2025-05-14 05:35:35,1747200935.8068519,buy,limit,83035176
103767.4,0.00164117,2025-05-14 05:35:57,1747200957.3893247,buy,limit,83035177
103783.9,0.02133091,2025-05-14 05:36:02,1747200962.76377,buy,market,83035179
103773.6,0.00093708,2025-05-14 05:36:02,1747200962.76377,buy,market,83035178
103783.9,0.00015883,2025-05-14 05:36:07,1747200967.8252263,buy,limit,83035180
103783.9,0.00028667,2025-05-14 05:36:14,1747200974.3540008,buy,market,83035181
103785.0,5.059e-05,2025-05-14 05:36:17,1747200977.1134808,buy,limit,83035183
103783.9,0.00046854,2025-05-14 05:36:17,1747200977.1134808,buy,limit,83035182
103796.0,0.00043017,2025-05-14 05:36:17,1747200977.1134808,buy,limit,83035184
103796.1,5.058e-05,2025-05-14 05:36:20,1747200980.6738925,buy,market,83035187
103800.6,0.00213475,2025-05-14 05:36:20,1747200980.6738925,buy,market,83035189
103800.5,0.00963,2025-05-14 05:36:20,1747200980.6738925,buy,market,83035188
103796.0,0.00023493,2025-05-14 05:36:20,1747200980.6738925,buy,market,83035186
103796.0,0.00755307,2025-05-14 05:36:20,1747200980.6738925,buy,market,83035185
103800.6,0.00713524,2025-05-14 05:36:28,1747200988.8604395,buy,limit,83035190
103800.6,0.00012922,2025-05-14 05:36:28,1747200988.8604395,buy,limit,83035191
103800.6,0.00563554,2025-05-14 05:36:28,1747200988.8604395,buy,limit,83035192
103800.6,0.00085268,2025-05-14 05:36:30,1747200990.2422469,buy,limit,83035195
103800.6,0.00234732,2025-05-14 05:36:30,1747200990.2422469,buy,limit,83035193
103800.6,0.014,2025-05-14 05:36:30,1747200990.2422469,buy,limit,83035194
103800.6,0.0153,2025-05-14 05:36:31,1747200991.1662757,buy,limit,83035196
103800.6,0.00082895,2025-05-14 05:36:42,1747201002.8323946,buy,limit,83035198
103800.6,7.105e-05,2025-05-14 05:36:42,1747201002.8323946,buy,limit,83035197
103805.3,0.0009,2025-05-14 05:36:53,1747201013.8828495,buy,limit,83035199
103805.3,0.00038067,2025-05-14 05:36:54,1747201014.2270336,buy,market,83035200
103805.2,0.00049292,2025-05-14 05:37:01,1747201021.0239756,sell,market,83035202
103805.2,8.509e-05,2025-05-14 05:37:01,1747201021.0239756,sell,market,83035201
